%15 times, 0.83
maxvalues: 0.8815914392471313, maxindices: 3, outputs: [0.00519879 0.01428829 0.88159144 0.00817698 0.00819946 0.06019
maxvalues: 0.9947550296783447, maxindices: 1, outputs: [9.9475503e-01 2.8098975e-03 6.3071348e-05 2.6512257e-04 1.1769735e-04
 1.3905716e-03 5.9846538e-04], MiddleTime: 32.8, subject:4
maxvalues: 0.9817700982093811, maxindices: 2, outputs: [0.0019295  0.9817701  0.00186903 0.00481975 0.00646965 0.002047
 0.00109497], MiddleTime: 57.6, subject:4
maxvalues: 0.9859488010406494, maxindices: 7, outputs: [3.49723385e-03 4.83875447e-05 1.17427815e-04 2.71033117e-04
 4.66489524e-04 9.65070352e-03 9.85948801e-01], MiddleTime: 74.0, subject:4
maxvalues: 0.9999241828918457, maxindices: 1, outputs: [9.9992418e-01 4.7704274e-05 4.9349583e-06 8.5049038e-07 4.7963016e-07
 1.6968104e-05 4.8245315e-06], MiddleTime: 19.82, subject:5
maxvalues: 0.9953280687332153, maxindices: 2, outputs: [3.1002599e-03 9.9532807e-01 5.3299515e-04 6.3858155e-05 6.8434153e-04
 1.9601552e-04 9.4529008e-05], MiddleTime: 32.02, subject:5
maxvalues: 0.96562260389328, maxindices: 3, outputs: [1.8185856e-04 2.9974415e-05 9.6562260e-01 2.3174940e-03 2.3731624e-03
 2.9257480e-02 2.1742302e-04], MiddleTime: 47.02, subject:5
maxvalues: 0.9597269892692566, maxindices: 1, outputs: [9.5972699e-01 2.8280392e-02 5.1401032e-04 9.9034682e-03 2.2138217e-04
 8.1348763e-04 5.4029061e-04], MiddleTime: 62.82, subject:5
maxvalues: 0.9916688203811646, maxindices: 1, outputs: [9.9166882e-01 3.8629379e-03 7.9745842e-05 3.3997612e-03 1.6498905e-04
 4.5031484e-04 3.7342418e-04], MiddleTime: 87.62, subject:5
maxvalues: 0.9997325539588928, maxindices: 1, outputs: [9.9973255e-01 3.0548825e-05 2.5681717e-05 1.6009622e-05 2.5418644e-06
 1.5801622e-04 3.4622193e-05], MiddleTime: 113.22, subject:5
maxvalues: 0.9784424901008606, maxindices: 2, outputs: [1.3938323e-02 9.7844249e-01 1.5695208e-03 5.4340361e-04 1.3571139e-03
 2.6978080e-03 1.4514115e-03], MiddleTime: 5.12, subject:6
maxvalues: 0.999849796295166, maxindices: 1, outputs: [9.9984980e-01 2.9654826e-05 7.6982826e-07 2.5840103e-05 2.7709998e-06
 5.1627274e-05 3.9513739e-05], MiddleTime: 28.72, subject:6
maxvalues: 0.9997143149375916, maxindices: 2, outputs: [1.9229112e-04 9.9971431e-01 2.9510744e-05 9.1168749e-06 4.1061892e-05
 8.0199734e-06 5.7566517e-06], MiddleTime: 35.52, subject:6
maxvalues: 0.9929128289222717, maxindices: 1, outputs: [9.9291283e-01 1.3951948e-03 6.5597240e-05 8.8319322e-04 8.7752684e-05
 3.0629807e-03 1.5925649e-03], MiddleTime: 37.32, subject:6
maxvalues: 0.955348789691925, maxindices: 2, outputs: [0.03077544 0.9553488  0.00327063 0.00257314 0.00144702 0.0037029
 0.00288206], MiddleTime: 42.32, subject:6
maxvalues: 0.9570897221565247, maxindices: 2, outputs: [3.2521091e-02 9.5708972e-01 3.0721046e-03 3.3064843e-03 6.3459884e-04
 2.1089120e-03 1.2671978e-03], MiddleTime: 53.32, subject:6
maxvalues: 0.9997847676277161, maxindices: 1, outputs: [9.99784768e-01 1.15506045e-04 1.74594152e-06 4.21157893e-06
 1.19066672e-05 4.41959201e-05 3.77079996e-05], MiddleTime: 66.12, subject:6
maxvalues: 0.9912676215171814, maxindices: 1, outputs: [9.9126762e-01 3.6872351e-03 7.7236808e-05 2.1606975e-03 1.0753869e-04
 1.5798317e-03 1.1197607e-03], MiddleTime: 67.72, subject:6
maxvalues: 0.9913806319236755, maxindices: 2, outputs: [7.8011520e-04 9.9138063e-01 1.9170499e-03 4.1003816e-04 1.0385046e-03
 3.2955047e-03 1.1780398e-03], MiddleTime: 73.72, subject:6
maxvalues: 0.9686387181282043, maxindices: 5, outputs: [3.0879947e-04 2.7783911e-04 4.2839107e-05 2.9213967e-02 9.6863872e-01
 2.1699051e-04 1.3009079e-03], MiddleTime: 113.52, subject:6
maxvalues: 0.9940791130065918, maxindices: 1, outputs: [9.94079113e-01 1.59633497e-03 4.53511602e-05 7.07928033e-04
 1.06685526e-04 2.44055176e-03 1.02409360e-03], MiddleTime: 115.12, subject:6
maxvalues: 0.9993233680725098, maxindices: 1, outputs: [9.9932337e-01 1.1462554e-04 4.1109470e-06 2.5318010e-05 1.9020123e-05
 4.0144168e-05 4.7337971e-04], MiddleTime: 5.96, subject:7
maxvalues: 0.9787043333053589, maxindices: 2, outputs: [4.9198894e-03 9.7870433e-01 3.1315922e-03 1.8577361e-03 8.9096278e-03
 9.3742542e-04 1.5393363e-03], MiddleTime: 43.56, subject:7
maxvalues: 0.976260244846344, maxindices: 2, outputs: [1.2824611e-02 9.7626024e-01 4.0316368e-03 2.8315834e-03 3.0089980e-03
 4.3982410e-04 6.0306693e-04], MiddleTime: 64.16, subject:7
maxvalues: 0.9777140021324158, maxindices: 1, outputs: [9.7771400e-01 2.7466007e-03 2.2783922e-04 2.1486469e-03 1.5730602e-03
 6.1938977e-03 9.3959272e-03], MiddleTime: 99.36, subject:7
maxvalues: 0.9848783612251282, maxindices: 3, outputs: [5.0900882e-04 2.9215686e-05 9.8487836e-01 4.4309633e-04 6.5230961e-05
 1.3927084e-02 1.4806588e-04], MiddleTime: 105.56, subject:7
maxvalues: 0.9678813219070435, maxindices: 3, outputs: [3.8406288e-04 4.8285126e-04 9.6788132e-01 1.0923658e-02 1.9388912e-03
 1.5925288e-02 2.4639752e-03], MiddleTime: 117.76, subject:7
maxvalues: 0.9996399879455566, maxindices: 1, outputs: [9.9963999e-01 1.4178213e-04 2.5056586e-06 6.8545669e-05 1.1254907e-05
 4.9223072e-05 8.6762630e-05], MiddleTime: 4.9, subject:8
maxvalues: 0.977903425693512, maxindices: 1, outputs: [9.77903426e-01 9.55962017e-03 5.54785482e-04 1.00073805e-02
 3.31073825e-04 8.32908379e-04 8.10808095e-04], MiddleTime: 44.7, subject:8
maxvalues: 0.9991476535797119, maxindices: 2, outputs: [6.7015841e-05 9.9914765e-01 7.5084819e-05 3.6126039e-05 6.3360430e-04
 1.5443395e-05 2.5083651e-05], MiddleTime: 77.9, subject:8
maxvalues: 0.9987339377403259, maxindices: 1, outputs: [9.9873394e-01 1.8655922e-04 3.8858216e-06 8.2232065e-05 2.8220487e-05
 1.5573563e-04 8.0943707e-04], MiddleTime: 88.3, subject:8
maxvalues: 0.9969097971916199, maxindices: 2, outputs: [8.604030e-04 9.969098e-01 3.074994e-04 3.543170e-04 1.322541e-03
 7.593396e-05 1.695464e-04], MiddleTime: 105.3, subject:8
maxvalues: 0.9996345043182373, maxindices: 7, outputs: [1.45570433e-04 1.85059037e-06 1.47279825e-05 2.29293255e-06
 5.65985611e-05 1.44357298e-04 9.99634504e-01], MiddleTime: 114.9, subject:8
maxvalues: 0.9849523901939392, maxindices: 2, outputs: [2.2058056e-03 9.8495239e-01 5.3367135e-03 2.7089366e-03 2.9508327e-03
 1.5434526e-03 3.0192701e-04], MiddleTime: 8.14, subject:9
maxvalues: 0.9898373484611511, maxindices: 1, outputs: [9.8983735e-01 3.5639729e-03 1.3270533e-04 5.0141318e-03 1.4795951e-04
 8.7000610e-04 4.3390741e-04], MiddleTime: 10.74, subject:9
maxvalues: 0.9697302579879761, maxindices: 2, outputs: [0.01262151 0.96973026 0.00616508 0.00327563 0.00318554 0.00376598
 0.00125599], MiddleTime: 17.74, subject:9
maxvalues: 0.9941680431365967, maxindices: 3, outputs: [7.1507187e-05 9.3441005e-05 9.9416804e-01 3.0123629e-04 2.9880652e-04
 4.9518598e-03 1.1504582e-04], MiddleTime: 21.54, subject:9
maxvalues: 0.9918644428253174, maxindices: 4, outputs: [8.0995570e-04 2.4226897e-04 3.2412924e-04 9.9186444e-01 6.4477553e-03
 1.4976447e-04 1.6170389e-04], MiddleTime: 36.54, subject:9
maxvalues: 0.9958381652832031, maxindices: 2, outputs: [7.9570647e-04 9.9583817e-01 9.5664198e-04 1.8210732e-04 1.9368011e-03
 1.8319723e-04 1.0747191e-04], MiddleTime: 41.74, subject:9
maxvalues: 0.987779974937439, maxindices: 2, outputs: [1.0777954e-03 9.8777997e-01 3.3026142e-03 1.3827999e-03 4.0034303e-03
 2.0579044e-03 3.9541541e-04], MiddleTime: 61.54, subject:9
maxvalues: 0.9978494644165039, maxindices: 1, outputs: [9.9784946e-01 5.5787514e-04 4.7778900e-05 6.9693173e-04 9.0834073e-05
 5.8129703e-04 1.7568907e-04], MiddleTime: 63.34, subject:9
maxvalues: 0.9950854182243347, maxindices: 3, outputs: [3.5925194e-05 2.6434122e-04 9.9508542e-01 2.6470324e-04 1.0350112e-04
 4.1749817e-03 7.1211231e-05], MiddleTime: 67.94, subject:9
maxvalues: 0.9916025996208191, maxindices: 4, outputs: [7.6863478e-04 2.0196111e-04 1.7952689e-04 9.9160260e-01 6.9938921e-03
 9.5099735e-05 1.5822990e-04], MiddleTime: 76.34, subject:9
maxvalues: 0.9933357238769531, maxindices: 3, outputs: [1.1271865e-04 2.7822997e-04 9.9333572e-01 4.8081868e-04 3.1660427e-04
 5.2022133e-03 2.7370855e-04], MiddleTime: 89.14, subject:9
maxvalues: 0.9777592420578003, maxindices: 5, outputs: [6.7722000e-04 5.1135680e-04 6.6166947e-05 2.0302365e-02 9.7775924e-01
 3.0772176e-04 3.7595467e-04], MiddleTime: 102.14, subject:9
maxvalues: 0.9620657563209534, maxindices: 2, outputs: [1.1768891e-02 9.6206576e-01 1.1170869e-02 3.8751690e-03 6.3512111e-03
 3.9785686e-03 7.8953122e-04], MiddleTime: 105.94, subject:9
maxvalues: 0.9961583018302917, maxindices: 7, outputs: [2.0077336e-05 2.8469360e-06 7.8476323e-06 6.4702381e-06 1.8057594e-04
 3.6238565e-03 9.9615830e-01], MiddleTime: 108.34, subject:9
maxvalues: 0.998055100440979, maxindices: 1, outputs: [9.98055100e-01 1.59650273e-03 7.45486759e-05 3.29000904e-05
 2.47489625e-05 1.18956785e-04 9.72747875e-05], MiddleTime: 3.1, subject:10
maxvalues: 0.9957630634307861, maxindices: 3, outputs: [2.5275624e-06 3.6991792e-04 9.9576306e-01 2.8089516e-05 2.3971581e-05
 3.7634522e-03 4.9012444e-05], MiddleTime: 35.5, subject:10
maxvalues: 0.9825201630592346, maxindices: 1, outputs: [9.8252016e-01 1.5456945e-03 4.0899625e-04 1.3942130e-02 1.5420681e-04
 5.6063058e-04 8.6810312e-04], MiddleTime: 47.7, subject:10
maxvalues: 0.9957866072654724, maxindices: 1, outputs: [9.9578661e-01 1.2469175e-03 1.5771257e-04 1.8344126e-03 5.7400885e-05
 1.8613289e-04 7.3081435e-04], MiddleTime: 58.5, subject:10
maxvalues: 0.9985263347625732, maxindices: 3, outputs: [9.6741621e-07 8.0142221e-05 9.9852633e-01 1.3105147e-05 7.5775997e-06
 1.3649127e-03 6.9560238e-06], MiddleTime: 66.5, subject:10
maxvalues: 0.9877724051475525, maxindices: 1, outputs: [9.8777241e-01 2.3146081e-03 3.3181719e-03 5.6947554e-03 2.1363939e-04
 2.5186824e-04 4.3452572e-04], MiddleTime: 85.5, subject:10
maxvalues: 0.993955671787262, maxindices: 3, outputs: [2.9669754e-06 3.2592041e-04 9.9395567e-01 1.7763847e-05 2.7135862e-05
 5.6004142e-03 7.0104994e-05], MiddleTime: 95.5, subject:10
maxvalues: 0.9902998208999634, maxindices: 1, outputs: [9.9029982e-01 3.3715926e-04 2.0844032e-04 7.9799211e-03 9.4154573e-05
 1.6955761e-04 9.1097882e-04], MiddleTime: 106.1, subject:10
maxvalues: 0.9825387001037598, maxindices: 2, outputs: [5.01061440e-04 9.82538700e-01 1.42962895e-02 5.17724955e-04
 1.45225099e-03 3.44004395e-04 3.49936046e-04], MiddleTime: 114.3, subject:10
maxvalues: 0.9818708896636963, maxindices: 1, outputs: [9.8187089e-01 4.0171901e-03 4.1914571e-04 1.2036008e-02 1.8661139e-04
 7.2753779e-04 7.4264855e-04], MiddleTime: 115.9, subject:10
maxvalues: 0.9999222755432129, maxindices: 1, outputs: [9.9992228e-01 2.8135781e-05 1.0622222e-06 4.8616798e-06 3.5125331e-06
 2.4207235e-05 1.6029802e-05], MiddleTime: 11.38, subject:11
maxvalues: 0.996927797794342, maxindices: 3, outputs: [6.3494067e-06 1.7365837e-05 9.9692780e-01 6.4175751e-05 5.3721775e-05
 2.8771884e-03 5.3446591e-05], MiddleTime: 21.18, subject:11
maxvalues: 0.9998103976249695, maxindices: 1, outputs: [9.9981040e-01 8.8071531e-05 1.2092111e-06 1.2676683e-05 5.4878237e-06
 6.8970032e-05 1.3164065e-05], MiddleTime: 50.58, subject:11
maxvalues: 0.995400607585907, maxindices: 3, outputs: [2.7224803e-05 2.3244851e-05 9.9540061e-01 4.2519640e-04 4.2051167e-04
 3.5125585e-03 1.9065077e-04], MiddleTime: 59.38, subject:11
maxvalues: 0.9581170678138733, maxindices: 2, outputs: [0.01930521 0.95811707 0.00341595 0.01352644 0.00148506 0.00290015
 0.00125009], MiddleTime: 76.78, subject:11
maxvalues: 0.9845239520072937, maxindices: 2, outputs: [2.2786050e-03 9.8452395e-01 2.9139530e-03 1.1329515e-03 7.5317337e-03
 8.3547964e-04 7.8331929e-04], MiddleTime: 114.98, subject:11
maxvalues: 0.9906861186027527, maxindices: 2, outputs: [1.1758450e-03 9.9068612e-01 1.0279830e-03 5.3800237e-03 1.0161297e-03
 4.4339313e-04 2.7056341e-04], MiddleTime: 13.18, subject:12
maxvalues: 0.9971582889556885, maxindices: 4, outputs: [4.4818292e-04 3.7175996e-05 7.0905808e-05 9.9715829e-01 2.2001455e-03
 3.3051776e-05 5.2276580e-05], MiddleTime: 27.58, subject:12
maxvalues: 0.9967488050460815, maxindices: 3, outputs: [8.9273826e-06 1.2034063e-03 9.9674881e-01 1.0478412e-04 2.4740009e-05
 1.8851641e-03 2.4237490e-05], MiddleTime: 35.38, subject:12
maxvalues: 0.994135856628418, maxindices: 5, outputs: [2.6429972e-05 8.2496961e-05 5.6716959e-05 5.5419477e-03 9.9413586e-01
 5.9651185e-05 9.6885407e-05], MiddleTime: 51.38, subject:12
maxvalues: 0.9843979477882385, maxindices: 2, outputs: [1.6650804e-03 9.8439795e-01 4.4918451e-03 3.3326990e-03 8.5320137e-04
 4.6378798e-03 6.2136573e-04], MiddleTime: 68.38, subject:12
maxvalues: 0.9976564645767212, maxindices: 1, outputs: [9.9765646e-01 1.5697096e-03 4.0187668e-05 1.5180992e-04 1.9783761e-04
 1.7930826e-04 2.0474443e-04], MiddleTime: 70.78, subject:12
maxvalues: 0.9989475607872009, maxindices: 2, outputs: [9.3166578e-05 9.9894756e-01 8.9261492e-05 2.9862034e-05 7.7785755e-04
 2.3002362e-05 3.9335384e-05], MiddleTime: 101.78, subject:12
 TP_DetectionOnly: 68, ActualPositive: 107, PredictPositive: 98, Recall: 0.6355140186915887, Precision: 0.6938775510204082, F1: 0.6634146341463414
 TP_DetectionAndRecognition: 59, ActualPositive: 107, PredictPositive: 98, Recall: 0.6355140186915887, Precision: 0.6938775510204082, F1: 0.575609756097561
